0,0,0,0,0,0,0,0,0.411866700744037,0,0,0,0,0,0,0.58904183620039,-0.358758440561828,-0.632804269040394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.409109912213932,0,0
0,0,-0.193073074255775,0,-0.477447817748706,-0.604843952879023,-0.445480138286063,0,0,0.455880489098094,0.272662566779647,0,0,0,0,0.249510476625584,-0.306778756234723,-0.31284437819034,0,1.02793409124383,0.124772966667783,0.321167776433492,0,-0.311456426240479,-0.354509080267776,-0.0819491235980299,0.149987377271137,0.469310298958004,0,0.150913327225273,0.22415757035506,0,0.137747644965468,0.154649083854266,-0.155661975017768,-0.244616478669607,0
0,0,0,0,0.252047682000797,-0.202527841459767,0,0,0,0,0,0,0,0.276727585205161,0,0.574982966366675,0.318243203719827,-0.32701367476291,0,-0.652895482128466,0,0.162286274437487,0,-0.139780420473826,0,0,0,0,0,0,0.402532586132563,0,0,0,-0.372055690830087,0,0
0,-0.334288005642841,0,0,0,-0.478075897535865,-0.511427314177024,0,0.141352662423147,0.214256751370834,0.235655113343581,0,0,0,0,0.160940304200671,0.553400164639365,-0.710376989515096,-0.302254118338875,-0.613524393063382,-0.448913945652542,0.242013480177159,0,0,-0.746482743032446,0,0.16633889134535,0,0,0,0,0,0.21342521544035,0,-0.391517424532757,0,0
0,0,0,0,-0.350632390923909,-0.444475075773224,-1.43576312192039,-0.440110773987196,0.186521907016895,0,0,0,-0.26148099581563,0,0,0,0,0.415718228699649,0.464228135542989,-0.371896265019029,-0.407994194655603,0,0,-0.412881115893277,-0.183469843439884,0,0.160850153028281,0,0,0,-0.316152303855736,0.379555037726184,-0.309263423218528,0,-0.785664364795093,0,0
0.301881813835556,0.189885680866227,0.354163035859965,0,0.025757799242813,-0.0931945352612208,0,-0.543909497078882,0,0,0,-0.541000875429746,0,0.427010618058958,-0.254534521521787,-0.333247887316882,0,0,0,0,0.21623086298289,-0.22091508708219,0,-0.482233673333988,0.234560626611025,0,0,-0.209886250923844,0,-0.531832849126476,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.452685190528164,0,0,0.302257547445129,-0.299837856432106,0,0,0,0,0.706310011203119,0.524059746389545,0,0.971362605220675,0.257273132874811,0,0,0,0,0,0.714924457593013,0,-0.470327290308848,0,0,0,0,-0.226897205467703,-0.485781302251632,0,0
0,0,0,0,0.483275413528418,0.633376088719832,0,0.44641186594536,-0.609408252196483,0,-0.344432797811546,0,0,0.483092653861788,0.393555179782089,0,0,0,0,0.351254648678287,0,0,0,0,0,0,0,0,0,0,0,0,-0.444706048041507,-0.268490036812403,0,0,0.236372403056925
0,0,0,0,0,0.420276667044395,0,0.254922659615537,0.298453393453349,0.397478940429817,0.319374970142467,0,0,0,0,0,-0.224782918357663,0,0,0.119503500585554,0.0464354361157744,0.396462360658459,0,0.216237889464469,0,0,0.256219691336806,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.337891648717852,0.564355779677635,0,0,0,0,0,0,0,0,0,0,0,0.362491060928732,0,-0.49190766858114,-0.458839252999659,0.426171966473006,0.29451033727171,0.550849582007661,0,0,0,-0.314000789375098,0,0,0,0,0,-0.274103014019498,0,0,0
