1,-0.21363072372414,-0.142998263001897,0.0251117132304214,2.96385833217401,2.37771829984139,2.41931993012709,2.75548358902587,2.65895939086335,2.98262604910501,0.176011472057051,-0.147081781746311,-0.430544945582238,-0.19881222970103,0.047411964280758
1,-0.0940015649997553,-0.0212287714810108,0.0875174256174595,2.8910476294319,2.23636977983674,2.51631206503842,2.72590929565679,2.60920035792359,2.90821900222761,0.202128634270376,-0.00667547052115526,-0.402608843351696,-0.0880750481707074,0.0711499644587139
1,-0.375523388578528,-0.356465808439017,-0.0186313071512866,3.02621844661041,2.4327381516184,2.50081755266627,2.82749548170461,2.50182539661749,2.84850237543885,0.12018739761087,-0.273865457560178,-0.704044292403873,-0.503188341813085,-0.209277686638118
1,-0.550341986915858,-0.482792959233146,-0.267104687915681,2.98635125943269,2.6693566678834,2.64401879917965,2.74226922387156,2.51415989327791,2.84549628357069,-0.046295656388594,-0.447887447871342,-0.912506491863835,-0.626561280922961,-0.472846598346373
1,-0.340534517947261,-0.296648286995629,-0.0179957609130846,3.01172265245549,2.46638337933881,2.62064840738476,2.86474448854682,2.59562627603224,2.94528782998475,0.0947388405164555,-0.275949651383005,-0.711902694192561,-0.39202605404794,-0.192926432651983
1,-0.542248579097197,-0.551012306679351,-0.295676144259483,2.96073550079958,2.53875293196267,2.58452886545771,2.75406969402755,2.46823341330338,2.8525996544734,-0.0878072512185949,-0.430590353975976,-0.957686462913638,-0.558421041366498,-0.529899227268964
1,-0.485592657947929,-0.442472137655073,-0.241752998922252,3.13719162721995,2.57424385987944,2.60810347665204,2.78608604171337,2.47371035994986,2.94964724085888,-0.0622252418369434,-0.330347027937835,-0.877394472192683,-0.530224589873244,-0.384841038535597
1,-0.362792735369639,-0.361991355779263,-0.0447417672724224,2.9598529280426,2.46594004511982,2.61598769013377,2.73808795998832,2.56575476322838,2.94115573905092,0.0548335731927919,-0.310705860887943,-0.693069630376105,-0.387032327125552,-0.204140888574377
1,-0.485909160438784,-0.426140194297957,-0.224187257589229,3.02977358375408,2.61352753911884,2.59098803416023,2.77208964680416,2.35927785259617,2.8962706125095,-0.0772008695834158,-0.395612740216352,-0.837068218936778,-0.544232419482844,-0.412439586498686
1,-0.359215120493145,-0.257505390165046,-0.0952450057787788,2.92839501654198,2.55505280424401,2.67246488433865,2.81008660384521,2.5248414948724,2.933904961335,0.0864224837091911,-0.262802949306086,-0.673708039608747,-0.365836787504381,-0.127717012658315
