1,1.31266906511242,1.55124185942946,1.76239762342551,2.14878842335346,1.31379156269892,1.60845426980035,1.75603902294045,1.82904504493417,2.00460902076307,0.873851460952313,1.33976934390775,1.55447697294856,1.8198022269663,1.66667347210366
1,1.22543184626899,1.48280449516571,1.76197674923235,2.09093079192934,1.27921262514822,1.53060513611354,1.62459552533372,1.6880941889092,1.85753370626344,0.654331561378578,1.22866688951919,1.5998714825546,1.67769845571461,1.89310823428951
1,1.3269508654635,1.54514969941466,1.79391739075163,2.14509356664234,1.35187268843471,1.60081545585782,1.70679646134672,1.76453544916136,2.03149013412534,0.837461946679683,1.38065564374236,1.58419662333203,1.68933817854972,1.75977306952358
1,1.28697256678155,1.50149259324811,1.57898822830596,2.13915152847895,1.30387593209667,1.33592657939373,1.58414972950238,1.72179955001715,2.01631641004735,0.781189751840629,1.27038066487122,1.5071585366604,1.73326312540568,1.69935346147365
1,1.1877272979363,1.53852267650583,1.65131725520837,2.0246873597394,1.17027910594791,1.48895098565161,1.6127637628806,1.79976988694067,1.8440394145037,0.891029902205971,1.25077839803487,1.46418789882128,1.71159045582842,1.7431754073378
1,1.22208372929222,1.47313221213051,1.7207287514575,2.13912080419429,1.34661871882576,1.63009413989603,1.67405646500384,1.78521703777408,1.93795182597014,0.815893553544128,1.20474955548954,1.41545094354403,1.64660953238781,1.74866691705263
1,1.31923312643744,1.53414220359744,1.73634126900188,2.06149335592123,1.38170671577905,1.60028708424486,1.6042245033677,1.74123803056791,2.11925393412762,0.868858412814638,1.27797907459366,1.61130913774545,1.8076029104222,1.83706193721081
1,1.19486927499143,1.46210071783464,1.79119936062869,2.11674078655139,1.37639984732368,1.62856571314692,1.78002117486518,1.79000741699542,2.04198208172488,0.858597145815739,1.30417291126265,1.55135885123037,1.79909456834867,1.80217857056239
1,1.30567322982022,1.52860125291527,1.71053248133683,2.14459432339954,1.30632309195448,1.36922624044465,1.6328961376024,1.73236585161197,1.97419597959959,0.812483980375091,1.31799576729744,1.5172201257122,1.66320857775137,1.89764486898242
1,1.26089505642278,1.55667082136972,1.70307053100215,2.2009264399385,1.36641323456485,1.42146175076108,1.70815387767128,1.81675148552253,2.06083664658784,0.894189538823775,1.36570301865004,1.55292616828974,1.69491032747922,1.82706664483413
1,1.3124079088035,1.45593569831117,1.66692235180942,2.08922695708815,1.29753903571166,1.60845478197078,1.58929053312267,1.59671296596123,1.85719105006784,0.762657918613696,1.27609736556848,1.47804003864546,1.7026605477684,1.82260843050682
1,1.36326323201898,1.46971806158171,1.70260224639991,2.04415304416555,1.27762860624931,1.53863579099084,1.65495517572752,1.62770961021125,1.89679004967375,0.921605325161824,1.20534998801794,1.47772698204825,1.68699690302287,1.77376463325358
1,1.24881321213266,1.51790105021198,1.64887585880552,1.95654253376301,1.30516277649739,1.59186690451291,1.71608151681181,1.63957179348313,1.95701455477161,0.725988311638147,1.37106603976705,1.48420831520242,1.66210444554253,1.64165101739561
1,1.32260141843016,1.49203029280382,1.78620419603413,2.02166846444744,1.37762870337993,1.58200928354382,1.69929763587636,1.75494492386029,1.93607676578851,0.881087396767438,1.36069422961086,1.56335358750149,1.72561642812652,1.84174622819763
1,1.22836479008685,1.4891193068397,1.68709674683519,2.19972147202116,1.24414379093793,1.58599690361726,1.58500843835939,1.81035977393507,1.95916681646125,0.8083251525028,1.3668825738682,1.57851047238936,1.62756223506403,1.81018544934846
1,1.37518075524863,1.61334863242761,1.82396273829101,2.13590561495893,1.39497808286621,1.73963149928792,1.64805739626439,1.83604388013557,1.93133992211629,0.794364609035588,1.34309261307375,1.55567874996935,1.79302852416323,2.09463093275954
1,1.32892161251764,1.56316625976723,1.65253548860062,2.09257180264733,1.26920798928807,1.50661503814464,1.58827723846788,1.71901621565281,1.92653220112884,0.913151641518902,1.35539110061645,1.52143514561927,1.62653028318151,1.77397197189431
1,1.36301679098251,1.38318871230926,1.64976417403404,1.98475605694531,1.321678208578,1.58199568602322,1.58732082336401,1.64162027770462,1.95021647965536,0.826019885741873,1.23441022877495,1.50044976357641,1.66858020437592,1.74385141820698
1,1.30059468569679,1.52156383973481,1.65672640708302,2.1506325759554,1.3688259361881,1.61154488598192,1.68497887573003,1.86213616138234,2.03100608892864,0.81270899232015,1.30549641529548,1.58924324385361,1.76996433149317,1.6291360852167
1,1.23589092189487,1.54026319669896,1.64460254977856,2.11132620957854,1.2253480985545,1.56988879905385,1.62658501742704,1.69378643061115,1.8682062029025,0.801902880917449,1.25079050796363,1.45882561459342,1.69874609770899,1.70827227125147
