1,1.15637224043962,1.20194353335912,1.35129707565198,1.5574200195128,0.88757246923959,1.13979865646935,1.24161670958186,1.44039242791541,1.77217840545542,1.02250262084691,1.11904268363587,1.22346940707357,1.37012973069684,1.62409090045748,0.98506165522993,1.12547558133902,1.2301161259924,1.364745702937,1.79544250854344,0.97463328385372,1.099968298929,1.23338495400014,1.36827345073933,1.5632708099173,0.863058702134546,1.20812576715563,1.22873896782496,1.40045921778197,1.77964395980333
1,1.14477735618567,1.15889947365686,1.42489744616612,1.55577570420968,0.85346719771324,1.09415752140269,1.23221847337077,1.45398295546834,1.71341310163236,0.951209111558472,1.09626147840966,1.26162620250308,1.39971081556968,1.67138352474082,1.00447816036805,1.13544383104816,1.19569301896788,1.32982429247546,1.79498996268965,0.896060665627608,1.10232296725652,1.26266122577875,1.30902948701308,1.64115206746973,0.814833049610906,1.16482626615551,1.21576434452791,1.42713261743126,1.79347009596596
1,1.12409116286179,1.20399893740574,1.40004813186801,1.55746705784029,0.819529307875668,1.13784009994238,1.21198727298937,1.46413688673745,1.79561812488271,1.01053944744722,1.1227197968897,1.26659897204112,1.42223251404957,1.67636641317096,1.0419112693483,1.1273517289496,1.1694094817848,1.32443309418413,1.81266590176092,0.945328913973604,1.04427874966179,1.22652384705117,1.29847675398388,1.5321822332897,0.8546625754564,1.23480654684644,1.236346662356,1.38350594114609,1.7397092273984
1,1.19361913903372,1.15585341179279,1.38432969622855,1.55013030554375,0.921879339602433,1.13475141134126,1.21286895220721,1.44216447572805,1.71977382573365,0.991290864147892,1.08109312735433,1.23818377485213,1.46818513900442,1.66159886312313,1.02428043501128,1.15401391067266,1.13214783032933,1.43680801896085,1.80246472742211,0.958460141867455,1.04484104833036,1.28422518731713,1.29027691761546,1.5734628958553,0.888718583687833,1.2427305810338,1.20393354627126,1.39079763797348,1.77572514051538
1,1.16742693987287,1.19655536693965,1.49552006228429,1.61558844582079,0.891940445353272,1.10934881029303,1.11439699152915,1.39877612186729,1.64825545175345,1.01553704366299,1.05390278405005,1.19333686961113,1.40986214199485,1.59991798448018,0.973438154458103,1.14252844359696,1.19920278289617,1.33699008493709,1.78713889145858,0.972210668115405,1.06976916166434,1.23022661940869,1.35952456027778,1.62121936508401,0.928085505964714,1.21387836665654,1.2145484779451,1.45292181809933,1.77352574529398
1,1.12411775883588,1.15520025230259,1.40284470424179,1.53069172393399,0.827047351795333,1.0810777827398,1.29721207948996,1.44978359061877,1.71240301804018,1.05502168837447,1.11223789420652,1.27992469120209,1.44539430765599,1.74083286799021,1.03705119006595,1.18011254810098,1.20337541257906,1.38016345418702,1.82863359021335,0.876293985759013,1.05193285899081,1.23385993861233,1.2954077700792,1.55602659707481,0.799585873847861,1.19954584256628,1.23483280586469,1.45511768280934,1.76222668028767
1,1.11360377995742,1.16989072428667,1.42325583598803,1.52671361096295,0.864440442852773,1.10615400518691,1.23398660896003,1.42910170406109,1.74120776571971,1.03043978290324,1.11060075468008,1.25995347290851,1.37297210660666,1.60329759660069,0.97540119133011,1.09967746088387,1.18504543151831,1.37926226276589,1.77493915220397,0.943936937794628,1.07896953178037,1.21194653618847,1.30540529878242,1.606290987725,0.837654778309832,1.20928630554288,1.23026440124819,1.37842931371667,1.78718905016261
1,1.18304710753158,1.20633599455689,1.44151205347189,1.57615062211532,0.889961009305613,1.10715991454858,1.17831102469872,1.38809708358796,1.68888037941684,1.03193737092973,1.07933443083812,1.24358052055478,1.39670285267583,1.64278351327381,0.967897781395406,1.14501000317076,1.14777434782321,1.42118890471559,1.82021092699733,0.987299695009656,1.0505048592238,1.275425398386,1.34392898288348,1.59322034434569,0.84870127910017,1.25823767971449,1.25531358756029,1.4845989275059,1.79633697380611
1,1.20668792477804,1.21337740574438,1.41890732727516,1.56890894494741,0.921265700900076,1.13928610266907,1.26983844652858,1.44186872364152,1.7291269068881,1.00615928914995,1.13462174500999,1.23232282078514,1.39800305271394,1.65634422669869,0.98419183263877,1.10108661282046,1.14843458472702,1.37840239032351,1.80165364912232,0.969077601592269,1.08081919410699,1.23735921765449,1.32546235085331,1.59734279028602,0.89191563913055,1.21353291894782,1.19969938053292,1.40652712945412,1.74394821165667
1,1.11230871877391,1.14359969777804,1.41605704963223,1.59258432799814,0.866358282754283,1.09547688917135,1.29539834659163,1.44961995335077,1.7989589581958,1.06728825752557,1.13208744019069,1.26721376067448,1.44941645144102,1.74510382206711,1.0649755171017,1.21531847998314,1.21222796870294,1.34855177053585,1.82118269634936,0.949639337113065,1.01961409517348,1.24645158031,1.23648371392459,1.57432206443178,0.795222362221712,1.14755015344882,1.21862282045383,1.32666623227593,1.76150492981523
