0.414022539170785,0.256943486110938,0.38612692072438,0.489392990247352,0.527303046649119,0.297918203891631,0.21958066626122,0.364315412640335,0.0286650286919219,0.185427831281836
0.367847603421288,0.261373558815721,0.38478075219248,0.491974663538131,0.558356586584988,0.290861222033347,0.221827793846797,0.396135917829075,0.0319957460246278,0.170557589051302
0.366488056347093,0.27330218775598,0.359470946805889,0.507508403157991,0.543640943921396,0.257290275223864,0.22421889783765,0.35559070483458,0.0437458176523487,0.193101623640726
0.368741048516717,0.265434178959729,0.375123942689484,0.491940767437008,0.520261041691909,0.263400535693471,0.222213663849255,0.387885702985844,0.0490792373678422,0.1640127471153
0.380648813313632,0.255058768933381,0.373984659614168,0.493698931263792,0.518603999223103,0.295924987508134,0.21242061423126,0.391688658660094,0.0197146839566034,0.188954320279188
0.374252335471473,0.271592327285723,0.351332555813766,0.517534992651476,0.511721201877431,0.279044875600803,0.195252836989784,0.394600969762456,0.000368325665615895,0.134145425391654
0.337748646122556,0.267745879472412,0.376485556415183,0.49884781456106,0.551719497293268,0.248509137911327,0.24311081297702,0.363333733345435,0.0660849871791402,0.205139385690121
0.36285377807453,0.26736281753253,0.365583070647257,0.473070503899277,0.506269187412078,0.299426030376255,0.208201625233375,0.405503802119631,0.024154130835331,0.168659568561608
0.418683037373319,0.265469607252643,0.368933068509888,0.499902945426163,0.488280677281995,0.255044011255523,0.209871020383669,0.394411644653089,0.0801893015685468,0.168889175945214
0.385985273310994,0.272925412285633,0.375715603674227,0.497842201347792,0.540341657051708,0.268027463580884,0.211746152744423,0.404743373085051,0.0330851497730441,0.236552419956422
